               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 152,            0.069534,            0.053673,                   0,             0.38219,             0.66667,              0.5188,             0.14801,            0.060808,            0.037368,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,             0.07033,            0.047619,                   0,             0.47906,             0.66667,             0.57575,             0.20176,            0.064036,            0.036246,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.073426,            0.036997,                   0,             0.47906,             0.66667,             0.57575,             0.20176,            0.064036,            0.036246,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.069719,            0.056926,                   0,             0.47906,             0.66667,             0.57575,             0.20176,            0.064036,            0.036246,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.072614,            0.046633,                   0,             0.47906,             0.66667,             0.57575,             0.20176,            0.064036,            0.036246,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.070188,            0.040549,                   0,             0.51186,             0.64955,             0.54589,             0.16318,            0.062485,             0.03662,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.073356,            0.043285,                   0,             0.51186,             0.64955,             0.54589,             0.16318,            0.062485,             0.03662,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.064119,             0.04571,                   0,             0.51186,             0.64955,             0.54589,             0.16318,            0.062485,             0.03662,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.068852,            0.049229,                   0,             0.51186,             0.64955,             0.54589,             0.16318,            0.062485,             0.03662,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.067526,            0.043259,                   0,             0.59989,             0.71429,             0.66354,             0.25367,             0.05931,            0.036452,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.066539,            0.040563,                   0,             0.59989,             0.71429,             0.66354,             0.25367,             0.05931,            0.036452,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.067859,            0.037142,                   0,             0.59989,             0.71429,             0.66354,             0.25367,             0.05931,            0.036452,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.065203,            0.044737,                   0,             0.59989,             0.71429,             0.66354,             0.25367,             0.05931,            0.036452,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.068172,            0.043307,                   0,             0.52825,             0.71429,             0.64079,             0.25266,            0.062924,            0.035583,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.072681,            0.042301,                   0,             0.52825,             0.71429,             0.64079,             0.25266,            0.062924,            0.035583,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.069388,            0.042534,                   0,             0.52825,             0.71429,             0.64079,             0.25266,            0.062924,            0.035583,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.069673,            0.045563,                   0,             0.52825,             0.71429,             0.64079,             0.25266,            0.062924,            0.035583,                   0,           0.0017335,           0.0017335,           0.0017335
